# Please cite this paper in any communication about any use of Correct@TDS : 
#  Coming soon...
#  Average over 10000 waveforms. Timestamp: unknown
#  timeaxis (ps) 	 E-field
-7.370787885584906007e+02	1.562960283484043054e-03
-7.370454555109571402e+02	1.544170554513388640e-03
-7.370121224634236796e+02	1.565549616721054280e-03
-7.369787894158902191e+02	1.554697504463964375e-03
-7.369454563683567585e+02	1.581682138641818348e-03
-7.369121233208234116e+02	1.579707211008549031e-03
-7.368787902732899511e+02	1.615885313698673872e-03
-7.368454572257564905e+02	1.657388280806700465e-03
-7.368121241782230300e+02	1.642982672665265582e-03
-7.367787911306895694e+02	1.714948997659425985e-03
-7.367454580831561088e+02	1.736649309058014255e-03
-7.367121250356227620e+02	1.777247784158652970e-03
-7.366787919880893014e+02	1.801415061180790256e-03
-7.366454589405558409e+02	1.835786019193485401e-03
-7.366121258930223803e+02	1.888242844673222688e-03
-7.365787928454889197e+02	1.970498070358353906e-03
-7.365454597979555729e+02	2.025129188183901700e-03
-7.365121267504221123e+02	2.057176323275602872e-03
-7.364787937028886518e+02	2.082313514928408639e-03
-7.364454606553551912e+02	2.173976690880061267e-03
-7.364121276078217306e+02	2.245555424689613111e-03
-7.363787945602882701e+02	2.262371939414806795e-03
-7.363454615127549232e+02	2.255960181395219154e-03
-7.363121284652214626e+02	2.329558070454620673e-03
-7.362787954176880021e+02	2.341093666043660582e-03
-7.362454623701545415e+02	2.348076158257042176e-03
-7.362121293226210810e+02	2.338804598507603170e-03
-7.361787962750876204e+02	2.342153745702316766e-03
-7.361454632275542735e+02	2.318824352802121864e-03
-7.361121301800208130e+02	2.279152554131466408e-03
-7.360787971324873524e+02	2.269417541818926232e-03
-7.360454640849538919e+02	2.232912597264344410e-03
-7.360121310374204313e+02	2.215726859258071706e-03
-7.359787979898869708e+02	2.194335485050438565e-03
-7.359454649423536239e+02	2.087256227754419931e-03
-7.359121318948201633e+02	2.053335021017229940e-03
-7.358787988472867028e+02	2.078355754733268550e-03
-7.358454657997532422e+02	2.034061044388490048e-03
